Status,Size,Referrer,User_Agent,Method,URL
302,2573,"""http://example.com/""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/
200,3880,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/search
200,3362,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/search
302,2310,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/contact
302,1972,"""http://example.com/submit-form""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/submit-form
200,1944,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/search
200,4961,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/login
404,4016,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/
404,2559,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/index.html
200,4930,"""http://example.com/""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/
404,1478,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/dashboard
404,1845,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/products
404,1974,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/profile
302,4225,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/contact
200,2247,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/contact
200,2933,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/search
404,748,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/submit-form
404,3094,"""http://example.com/products""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/products
200,2954,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/login
302,4471,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/search
404,3368,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/contact
200,4722,"""http://example.com/profile""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/profile
200,4474,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/submit-form
404,2043,"""http://example.com/index.html""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/index.html
200,4720,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/
302,334,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/search
200,2231,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/contact
404,3525,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/products
200,206,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/login
404,3438,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/dashboard
302,859,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/
500,4391,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/search
500,310,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/products
500,4213,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/
302,3880,"""http://example.com/contact""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/contact
200,4866,"""http://example.com/""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/
302,2997,"""http://example.com/index.html""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/index.html
200,1823,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/login
200,3281,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/products
500,2321,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/submit-form
500,2466,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/products
200,1787,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/login
404,876,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/submit-form
200,4238,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/dashboard
200,4032,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/
200,2354,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/
404,1927,"""http://example.com/search""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/search
404,2094,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/login
302,2445,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/
404,2071,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/profile
404,2167,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/dashboard
500,848,"""http://example.com/""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/
500,1288,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/
500,1827,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/index.html
404,2586,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/
404,941,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/
200,3313,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/
500,2359,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/login
200,1615,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/submit-form
200,1195,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/dashboard
500,3055,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/login
500,2158,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/dashboard
404,3131,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/index.html
500,2282,"""http://example.com/login""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/login
404,2324,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/contact
302,222,"""http://example.com/dashboard""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/dashboard
404,2896,"""http://example.com/""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/
500,3076,"""http://example.com/submit-form""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/submit-form
302,3734,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/login
200,2295,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/index.html
500,4135,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/search
200,3690,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/profile
404,540,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/profile
200,1530,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/contact
404,4643,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/search
200,287,"""http://example.com/profile""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/profile
302,4941,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/submit-form
404,3086,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/index.html
404,816,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/
500,1696,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/index.html
200,1697,"""http://example.com/submit-form""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/submit-form
500,3090,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/profile
302,1344,"""http://example.com/login""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/login
302,2845,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/login
500,2921,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/dashboard
404,4537,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/products
302,1837,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/dashboard
404,2488,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/search
500,3127,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/profile
200,355,"""http://example.com/profile""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/profile
200,1134,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/login
404,1645,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/login
200,1052,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/dashboard
302,2562,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/dashboard
404,625,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/
404,3121,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/index.html
404,1949,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/login
200,469,"""http://example.com/""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/
302,2247,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/
302,3409,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/index.html
500,1855,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/contact
200,2046,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/profile
404,2897,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/products
404,1165,"""http://example.com/contact""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/contact
200,770,"""http://example.com/profile""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/profile
500,1426,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/login
404,2779,"""http://example.com/profile""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/profile
500,2632,"""http://example.com/submit-form""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/submit-form
500,1314,"""http://example.com/contact""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/contact
302,101,"""http://example.com/search""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/search
200,4683,"""http://example.com/profile""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/profile
200,3299,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/login
500,1048,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/contact
404,2773,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/products
500,4615,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/index.html
302,3876,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/dashboard
302,1643,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/submit-form
500,1595,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/dashboard
500,706,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/login
200,1336,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/dashboard
404,1133,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/contact
500,1072,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/profile
500,436,"""http://example.com/submit-form""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/submit-form
302,3925,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/submit-form
500,247,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/profile
200,994,"""http://example.com/index.html""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/index.html
500,3720,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/
404,828,"""http://example.com/index.html""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/index.html
302,3651,"""http://example.com/""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/
302,237,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/
200,3253,"""http://example.com/index.html""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/index.html
200,520,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/profile
500,3948,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/login
302,4364,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/submit-form
404,719,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/login
200,613,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/products
500,2816,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/login
500,129,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/index.html
302,3579,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/login
200,1716,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/contact
404,1911,"""http://example.com/products""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/products
404,3252,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/contact
404,3855,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/index.html
500,3821,"""http://example.com/contact""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/contact
404,3537,"""http://example.com/login""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/login
500,4464,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/products
200,909,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/
404,4200,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/products
404,4826,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/login
404,3297,"""http://example.com/""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/
404,786,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/contact
302,3644,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/search
500,2644,"""http://example.com/index.html""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/index.html
500,435,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/search
302,718,"""http://example.com/login""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/login
200,4981,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/dashboard
404,3874,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/products
200,2203,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/contact
200,1634,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/
200,1056,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/
404,979,"""http://example.com/search""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/search
302,2341,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/profile
200,393,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/profile
500,228,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/submit-form
302,559,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/
200,1128,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/products
404,1592,"""http://example.com/products""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/products
200,4834,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/login
302,1876,"""http://example.com/search""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/search
302,3169,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/search
200,1570,"""http://example.com/login""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/login
500,2175,"""http://example.com/""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/
302,2456,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/
404,2902,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/products
200,4686,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/dashboard
302,343,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/submit-form
404,1481,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/
500,1029,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/dashboard
404,4234,"""http://example.com/products""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/products
200,2293,"""http://example.com/profile""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/profile
